ether,mintedBToken,sentEth
26388875125062525025010011,1000000004531322102842013,1000000000000000000000000
26638875125062525025010011,1000000004446263192217685,1000000000000000000000000
26888875125062525025010011,1000000004363577014349643,1000000000000000000000000
27138875125062525025010011,1000000004283176131886923,1000000000000000000000000
27388875125062525025010011,1000000004204977098393314,1000000000000000000000000
27638875125062525025010011,1000000004128900241735310,1000000000000000000000000
27888875125062525025010011,1000000004054869461063458,1000000000000000000000000
28138875125062525025010011,1000000003982812036420880,1000000000000000000000000
28388875125062525025010011,1000000003912658450089301,1000000000000000000000000
28638875125062525025010011,1000000003844342218852798,1000000000000000000000000
28888875125062525025010011,1000000003777799736423398,1000000000000000000000000
29138875125062525025010011,1000000003712970125330956,1000000000000000000000000
29388875125062525025010011,1000000003649795097633210,1000000000000000000000000
29638875125062525025010011,1000000003588218823850763,1000000000000000000000000
29888875125062525025010011,1000000003528187809576604,1000000000000000000000000
30138875125062525025010011,1000000003469650779250831,1000000000000000000000000
30388875125062525025010011,1000000003412558566628967,1000000000000000000000000
30638875125062525025010011,1000000003356864011506915,1000000000000000000000000
30888875125062525025010011,1000000003302521862297402,1000000000000000000000000
31138875125062525025010011,1000000003249488684082042,1000000000000000000000000
31388875125062525025010011,1000000003197722771790127,1000000000000000000000000
31638875125062525025010011,1000000003147184068180007,1000000000000000000000000
31888875125062525025010011,1000000003097834086321864,1000000000000000000000000
32138875125062525025010011,1000000003049635836301711,1000000000000000000000000
32388875125062525025010011,1000000003002553755885940,1000000000000000000000000
32638875125062525025010011,1000000002956553644903734,1000000000000000000000000
32888875125062525025010011,1000000002911602603121201,1000000000000000000000000
33138875125062525025010011,1000000002867668971396520,1000000000000000000000000
33388875125062525025010011,1000000002824722275919526,1000000000000000000000000
33638875125062525025010011,1000000002782733175352340,1000000000000000000000000
33888875125062525025010011,1000000002741673410699831,1000000000000000000000000
34138875125062525025010011,1000000002701515757749961,1000000000000000000000000
34388875125062525025010011,1000000002662233981934557,1000000000000000000000000
34638875125062525025010011,1000000002623802795470725,1000000000000000000000000
34888875125062525025010011,1000000002586197816652187,1000000000000000000000000
35138875125062525025010011,1000000002549395531168138,1000000000000000000000000
35388875125062525025010011,1000000002513373255335054,1000000000000000000000000
35638875125062525025010011,1000000002478109101134077,1000000000000000000000000
35888875125062525025010011,1000000002443581942953342,1000000000000000000000000
36138875125062525025010011,1000000002409771385940916,1000000000000000000000000
36388875125062525025010011,1000000002376657735879780,1000000000000000000000000
36638875125062525025010011,1000000002344221970501797,1000000000000000000000000
36888875125062525025010011,1000000002312445712162625,1000000000000000000000000
37138875125062525025010011,1000000002281311201804292,1000000000000000000000000
37388875125062525025010011,1000000002250801274136540,1000000000000000000000000
37638875125062525025010011,1000000002220899333972173,1000000000000000000000000
37888875125062525025010011,1000000002191589333655503,1000000000000000000000000
38138875125062525025010011,1000000002162855751526547,1000000000000000000000000
38388875125062525025010011,1000000002134683571367031,1000000000000000000000000
38638875125062525025010011,1000000002107058262777363,1000000000000000000000000
38888875125062525025010011,1000000002079965762436699,1000000000000000000000000
39138875125062525025010011,1000000002053392456200979,1000000000000000000000000
39388875125062525025010011,1000000002027325161996372,1000000000000000000000000
39638875125062525025010011,1000000002001751113467994,1000000000000000000000000
39888875125062525025010011,1000000001976657944346047,1000000000000000000000000
40138875125062525025010011,1000000001952033673493595,1000000000000000000000000
40388875125062525025010011,1000000001927866690602262,1000000000000000000000000
40638875125062525025010011,1000000001904145742503927,1000000000000000000000000
40888875125062525025010011,1000000001880859920068310,1000000000000000000000000
41138875125062525025010011,1000000001857998645657946,1000000000000000000000000
41388875125062525025010011,1000000001835551661113623,1000000000000000000000000
41638875125062525025010011,1000000001813509016244800,1000000000000000000000000
41888875125062525025010011,1000000001791861057800883,1000000000000000000000000
42138875125062525025010011,1000000001770598418900558,1000000000000000000000000
42388875125062525025010011,1000000001749712008897539,1000000000000000000000000
42638875125062525025010011,1000000001729193003662286,1000000000000000000000000
42888875125062525025010011,1000000001709032836260272,1000000000000000000000000
43138875125062525025010011,1000000001689223188008434,1000000000000000000000000
43388875125062525025010011,1000000001669755979892354,1000000000000000000000000
43638875125062525025010011,1000000001650623364327654,1000000000000000000000000
43888875125062525025010011,1000000001631817717249910,1000000000000000000000000
44138875125062525025010011,1000000001613331630518195,1000000000000000000000000
44388875125062525025010011,1000000001595157904618125,1000000000000000000000000
44638875125062525025010011,1000000001577289541651002,1000000000000000000000000
44888875125062525025010011,1000000001559719738596261,1000000000000000000000000
45138875125062525025010011,1000000001542441880835170,1000000000000000000000000
45388875125062525025010011,1000000001525449535924231,1000000000000000000000000
45638875125062525025010011,1000000001508736447607349,1000000000000000000000000
45888875125062525025010011,1000000001492296530056357,1000000000000000000000000
46138875125062525025010011,1000000001476123862330022,1000000000000000000000000
46388875125062525025010011,1000000001460212683042079,1000000000000000000000000
46638875125062525025010011,1000000001444557385229342,1000000000000000000000000
46888875125062525025010011,1000000001429152511411369,1000000000000000000000000
47138875125062525025010011,1000000001413992748833542,1000000000000000000000000
47388875125062525025010011,1000000001399072924885810,1000000000000000000000000
47638875125062525025010011,1000000001384388002689751,1000000000000000000000000
47888875125062525025010011,1000000001369933076846884,1000000000000000000000000
48138875125062525025010011,1000000001355703369341574,1000000000000000000000000
48388875125062525025010011,1000000001341694225592089,1000000000000000000000000
48638875125062525025010011,1000000001327901110643774,1000000000000000000000000
48888875125062525025010011,1000000001314319605498482,1000000000000000000000000
49138875125062525025010011,1000000001300945403574735,1000000000000000000000000
49388875125062525025010011,1000000001287774307293321,1000000000000000000000000
49638875125062525025010011,1000000001274802224783272,1000000000000000000000000
49888875125062525025010011,1000000001262025166703394,1000000000000000000000000
50138875125062525025010011,1000000001249439243174738,1000000000000000000000000
50388875125062525025010011,1000000001237040660819616,1000000000000000000000000
50638875125062525025010011,1000000001224825719902943,1000000000000000000000000
50888875125062525025010011,1000000001212790811571901,1000000000000000000000000
51138875125062525025010011,1000000001200932415190048,1000000000000000000000000
51388875125062525025010011,1000000001189247095762239,1000000000000000000000000
51638875125062525025010011,1000000001177731501446798,1000000000000000000000000
51888875125062525025010011,1000000001166382361151616,1000000000000000000000000
52138875125062525025010011,1000000001155196482210921,1000000000000000000000000
52388875125062525025010011,1000000001144170748139672,1000000000000000000000000
52638875125062525025010011,1000000001133302116462603,1000000000000000000000000
52888875125062525025010011,1000000001122587616615104,1000000000000000000000000
53138875125062525025010011,1000000001112024347913245,1000000000000000000000000
53388875125062525025010011,1000000001101609477590325,1000000000000000000000000
53638875125062525025010011,1000000001091340238897502,1000000000000000000000000
53888875125062525025010011,1000000001081213929266084,1000000000000000000000000
54138875125062525025010011,1000000001071227908529255,1000000000000000000000000
54388875125062525025010011,1000000001061379597200988,1000000000000000000000000
54638875125062525025010011,1000000001051666474810107,1000000000000000000000000
54888875125062525025010011,1000000001042086078287465,1000000000000000000000000
55138875125062525025010011,1000000001032636000404293,1000000000000000000000000
55388875125062525025010011,1000000001023313888259918,1000000000000000000000000
55638875125062525025010011,1000000001014117441817024,1000000000000000000000000
55888875125062525025010011,1000000001005044412482798,1000000000000000000000000
56138875125062525025010011,1000000000996092601734298,1000000000000000000000000
56388875125062525025010011,1000000000987259859786482,1000000000000000000000000
56638875125062525025010011,1000000000978544084301404,1000000000000000000000000
56888875125062525025010011,1000000000969943219137103,1000000000000000000000000
57138875125062525025010011,1000000000961455253134832,1000000000000000000000000
57388875125062525025010011,1000000000953078218943249,1000000000000000000000000
57638875125062525025010011,1000000000944810191878325,1000000000000000000000000
57888875125062525025010011,1000000000936649288817712,1000000000000000000000000
58138875125062525025010011,1000000000928593667128394,1000000000000000000000000
58388875125062525025010011,1000000000920641523626474,1000000000000000000000000
58638875125062525025010011,1000000000912791093568020,1000000000000000000000000
58888875125062525025010011,1000000000905040649669880,1000000000000000000000000
59138875125062525025010011,1000000000897388501159496,1000000000000000000000000
59388875125062525025010011,1000000000889832992852702,1000000000000000000000000
59638875125062525025010011,1000000000882372504258593,1000000000000000000000000
59888875125062525025010011,1000000000875005448710542,1000000000000000000000000
60138875125062525025010011,1000000000867730272522519,1000000000000000000000000
60388875125062525025010011,1000000000860545454169845,1000000000000000000000000
60638875125062525025010011,1000000000853449503493596,1000000000000000000000000
60888875125062525025010011,1000000000846440960927884,1000000000000000000000000
61138875125062525025010011,1000000000839518396749233,1000000000000000000000000
61388875125062525025010011,1000000000832680410347382,1000000000000000000000000
61638875125062525025010011,1000000000825925629516767,1000000000000000000000000
61888875125062525025010011,1000000000819252709768054,1000000000000000000000000
62138875125062525025010011,1000000000812660333659060,1000000000000000000000000
62388875125062525025010011,1000000000806147210144427,1000000000000000000000000
62638875125062525025010011,1000000000799712073943493,1000000000000000000000000
62888875125062525025010011,1000000000793353684925729,1000000000000000000000000
63138875125062525025010011,1000000000787070827513219,1000000000000000000000000
63388875125062525025010011,1000000000780862310099644,1000000000000000000000000
63638875125062525025010011,1000000000774726964485229,1000000000000000000000000
63888875125062525025010011,1000000000768663645327187,1000000000000000000000000
64138875125062525025010011,1000000000762671229605136,1000000000000000000000000
64388875125062525025010011,1000000000756748616101065,1000000000000000000000000
64638875125062525025010011,1000000000750894724893367,1000000000000000000000000
64888875125062525025010011,1000000000745108496864530,1000000000000000000000000
65138875125062525025010011,1000000000739388893222038,1000000000000000000000000
65388875125062525025010011,1000000000733734895032113,1000000000000000000000000
65638875125062525025010011,1000000000728145502765874,1000000000000000000000000
65888875125062525025010011,1000000000722619735857556,1000000000000000000000000
66138875125062525025010011,1000000000717156632274425,1000000000000000000000000
66388875125062525025010011,1000000000711755248098018,1000000000000000000000000
66638875125062525025010011,1000000000706414657116387,1000000000000000000000000
66888875125062525025010011,1000000000701133950427016,1000000000000000000000000
67138875125062525025010011,1000000000695912236050075,1000000000000000000000000
67388875125062525025010011,1000000000690748638551737,1000000000000000000000000
67638875125062525025010011,1000000000685642298677223,1000000000000000000000000
67888875125062525025010011,1000000000680592372993312,1000000000000000000000000
68138875125062525025010011,1000000000675598033540044,1000000000000000000000000
68388875125062525025010011,1000000000670658467491318,1000000000000000000000000
68638875125062525025010011,1000000000665772876824154,1000000000000000000000000
68888875125062525025010011,1000000000660940477996358,1000000000000000000000000
69138875125062525025010011,1000000000656160501632340,1000000000000000000000000
69388875125062525025010011,1000000000651432192216861,1000000000000000000000000
69638875125062525025010011,1000000000646754807796476,1000000000000000000000000
69888875125062525025010011,1000000000642127619688446,1000000000000000000000000
70138875125062525025010011,1000000000637549912196925,1000000000000000000000000
70388875125062525025010011,1000000000633020982336196,1000000000000000000000000
70638875125062525025010011,1000000000628540139560759,1000000000000000000000000
70888875125062525025010011,1000000000624106705502099,1000000000000000000000000
71138875125062525025010011,1000000000619720013711905,1000000000000000000000000
71388875125062525025010011,1000000000615379409411611,1000000000000000000000000
71638875125062525025010011,1000000000611084249248034,1000000000000000000000000
71888875125062525025010011,1000000000606833901054975,1000000000000000000000000
72138875125062525025010011,1000000000602627743620588,1000000000000000000000000
72388875125062525025010011,1000000000598465166460393,1000000000000000000000000
72638875125062525025010011,1000000000594345569595741,1000000000000000000000000
72888875125062525025010011,1000000000590268363337607,1000000000000000000000000
73138875125062525025010011,1000000000586232968075552,1000000000000000000000000
73388875125062525025010011,1000000000582238814071717,1000000000000000000000000
73638875125062525025010011,1000000000578285341259722,1000000000000000000000000
73888875125062525025010011,1000000000574371999048313,1000000000000000000000000
74138875125062525025010011,1000000000570498246129659,1000000000000000000000000
74388875125062525025010011,1000000000566663550292142,1000000000000000000000000
74638875125062525025010011,1000000000562867388237560,1000000000000000000000000
74888875125062525025010011,1000000000559109245402578,1000000000000000000000000
75138875125062525025010011,1000000000555388615784350,1000000000000000000000000
75388875125062525025010011,1000000000551705001770187,1000000000000000000000000
75638875125062525025010011,1000000000548057913971169,1000000000000000000000000
75888875125062525025010011,1000000000544446871059586,1000000000000000000000000
76138875125062525025010011,1000000000540871399610122,1000000000000000000000000
76388875125062525025010011,1000000000537331033944674,1000000000000000000000000
76638875125062525025010011,1000000000533825315980724,1000000000000000000000000
76888875125062525025010011,1000000000530353795083140,1000000000000000000000000
77138875125062525025010011,1000000000526916027919368,1000000000000000000000000
77388875125062525025010011,1000000000523511578317873,1000000000000000000000000
77638875125062525025010011,1000000000520140017129795,1000000000000000000000000
77888875125062525025010011,1000000000516800922093682,1000000000000000000000000
78138875125062525025010011,1000000000513493877703291,1000000000000000000000000
78388875125062525025010011,1000000000510218475078305,1000000000000000000000000
78638875125062525025010011,1000000000506974311837953,1000000000000000000000000
78888875125062525025010011,1000000000503760991977416,1000000000000000000000000
79138875125062525025010011,1000000000500578125746977,1000000000000000000000000
79388875125062525025010011,1000000000497425329533830,1000000000000000000000000
79638875125062525025010011,1000000000494302225746489,1000000000000000000000000
79888875125062525025010011,1000000000491208442701724,1000000000000000000000000
80138875125062525025010011,1000000000488143614513976,1000000000000000000000000
80388875125062525025010011,1000000000485107380987166,1000000000000000000000000
80638875125062525025010011,1000000000482099387508864,1000000000000000000000000
80888875125062525025010011,1000000000479119284946742,1000000000000000000000000
81138875125062525025010011,1000000000476166729547260,1000000000000000000000000
81388875125062525025010011,1000000000473241382836531,1000000000000000000000000
81638875125062525025010011,1000000000470342911523315,1000000000000000000000000
81888875125062525025010011,1000000000467470987404080,1000000000000000000000000
82138875125062525025010011,1000000000464625287270091,1000000000000000000000000
82388875125062525025010011,1000000000461805492816467,1000000000000000000000000
82638875125062525025010011,1000000000459011290553171,1000000000000000000000000
82888875125062525025010011,1000000000456242371717871,1000000000000000000000000
83138875125062525025010011,1000000000453498432190648,1000000000000000000000000
83388875125062525025010011,1000000000450779172410471,1000000000000000000000000
83638875125062525025010011,1000000000448084297293452,1000000000000000000000000
83888875125062525025010011,1000000000445413516152775,1000000000000000000000000
84138875125062525025010011,1000000000442766542620313,1000000000000000000000000
84388875125062525025010011,1000000000440143094569852,1000000000000000000000000
84638875125062525025010011,1000000000437542894041925,1000000000000000000000000
84888875125062525025010011,1000000000434965667170171,1000000000000000000000000
85138875125062525025010011,1000000000432411144109226,1000000000000000000000000
85388875125062525025010011,1000000000429879058964082,1000000000000000000000000
85638875125062525025010011,1000000000427369149720896,1000000000000000000000000
85888875125062525025010011,1000000000424881158179205,1000000000000000000000000
86138875125062525025010011,1000000000422414829885515,1000000000000000000000000
86388875125062525025010011,1000000000419969914068241,1000000000000000000000000
86638875125062525025010011,1000000000417546163573968,1000000000000000000000000
86888875125062525025010011,1000000000415143334804970,1000000000000000000000000
87138875125062525025010011,1000000000412761187658018,1000000000000000000000000
87388875125062525025010011,1000000000410399485464386,1000000000000000000000000
87638875125062525025010011,1000000000408057994931067,1000000000000000000000000
87888875125062525025010011,1000000000405736486083163,1000000000000000000000000
88138875125062525025010011,1000000000403434732207408,1000000000000000000000000
88388875125062525025010011,1000000000401152509796817,1000000000000000000000000
88638875125062525025010011,1000000000398889598496428,1000000000000000000000000
88888875125062525025010011,1000000000396645781050108,1000000000000000000000000
89138875125062525025010011,1000000000394420843248402,1000000000000000000000000
89388875125062525025010011,1000000000392214573877417,1000000000000000000000000
89638875125062525025010011,1000000000390026764668680,1000000000000000000000000
89888875125062525025010011,1000000000387857210249995,1000000000000000000000000
90138875125062525025010011,1000000000385705708097245,1000000000000000000000000
90388875125062525025010011,1000000000383572058487117,1000000000000000000000000
90638875125062525025010011,1000000000381456064450764,1000000000000000000000000
90888875125062525025010011,1000000000379357531728331,1000000000000000000000000
91138875125062525025010011,1000000000377276268724379,1000000000000000000000000
91388875125062525025010011,1000000000375212086464148,1000000000000000000000000
91638875125062525025010011,1000000000373164798550653,1000000000000000000000000
91888875125062525025010011,1000000000371134221122615,1000000000000000000000000
92138875125062525025010011,1000000000369120172813167,1000000000000000000000000
92388875125062525025010011,1000000000367122474709364,1000000000000000000000000
92638875125062525025010011,1000000000365140950312443,1000000000000000000000000
92888875125062525025010011,1000000000363175425498837,1000000000000000000000000
93138875125062525025010011,1000000000361225728481924,1000000000000000000000000
93388875125062525025010011,1000000000359291689774488,1000000000000000000000000
93638875125062525025010011,1000000000357373142151884,1000000000000000000000000
93888875125062525025010011,1000000000355469920615896,1000000000000000000000000
94138875125062525025010011,1000000000353581862359244,1000000000000000000000000
94388875125062525025010011,1000000000351708806730786,1000000000000000000000000
94638875125062525025010011,1000000000349850595201327,1000000000000000000000000
94888875125062525025010011,1000000000348007071330084,1000000000000000000000000
95138875125062525025010011,1000000000346178080731751,1000000000000000000000000
95388875125062525025010011,1000000000344363471044181,1000000000000000000000000
95638875125062525025010011,1000000000342563091896654,1000000000000000000000000
95888875125062525025010011,1000000000340776794878717,1000000000000000000000000
96138875125062525025010011,1000000000339004433509611,1000000000000000000000000
96388875125062525025010011,1000000000337245863208225,1000000000000000000000000
96638875125062525025010011,1000000000335500941263625,1000000000000000000000000
96888875125062525025010011,1000000000333769526806085,1000000000000000000000000
97138875125062525025010011,1000000000332051480778667,1000000000000000000000000
97388875125062525025010011,1000000000330346665909292,1000000000000000000000000
97638875125062525025010011,1000000000328654946683324,1000000000000000000000000
97888875125062525025010011,1000000000326976189316631,1000000000000000000000000
98138875125062525025010011,1000000000325310261729144,1000000000000000000000000
98388875125062525025010011,1000000000323657033518874,1000000000000000000000000
98638875125062525025010011,1000000000322016375936389,1000000000000000000000000
98888875125062525025010011,1000000000320388161859747,1000000000000000000000000
99138875125062525025010011,1000000000318772265769878,1000000000000000000000000
99388875125062525025010011,1000000000317168563726385,1000000000000000000000000
99638875125062525025010011,1000000000315576933343781,1000000000000000000000000
99888875125062525025010011,1000000000313997253768134,1000000000000000000000000
100138875125062525025010011,1000000000312429405654134,1000000000000000000000000
100388875125062525025010011,1000000000310873271142544,1000000000000000000000000
100638875125062525025010011,1000000000309328733838048,1000000000000000000000000
100888875125062525025010011,1000000000307795678787494,1000000000000000000000000
101138875125062525025010011,1000000000306273992458495,1000000000000000000000000
101388875125062525025010011,1000000000304763562718414,1000000000000000000000000
101638875125062525025010011,1000000000303264278813707,1000000000000000000000000
101888875125062525025010011,1000000000301776031349614,1000000000000000000000000
102138875125062525025010011,1000000000300298712270210,1000000000000000000000000
102388875125062525025010011,1000000000298832214838786,1000000000000000000000000
102638875125062525025010011,1000000000297376433618569,1000000000000000000000000
102888875125062525025010011,1000000000295931264453778,1000000000000000000000000
103138875125062525025010011,1000000000294496604450980,1000000000000000000000000
103388875125062525025010011,1000000000293072351960783,1000000000000000000000000
103638875125062525025010011,1000000000291658406559834,1000000000000000000000000
103888875125062525025010011,1000000000290254669033108,1000000000000000000000000
104138875125062525025010011,1000000000288861041356505,1000000000000000000000000
104388875125062525025010011,1000000000287477426679744,1000000000000000000000000
104638875125062525025010011,1000000000286103729309524,1000000000000000000000000
104888875125062525025010011,1000000000284739854692988,1000000000000000000000000
105138875125062525025010011,1000000000283385709401447,1000000000000000000000000
105388875125062525025010011,1000000000282041201114380,1000000000000000000000000
105638875125062525025010011,1000000000280706238603702,1000000000000000000000000
105888875125062525025010011,1000000000279380731718279,1000000000000000000000000
106138875125062525025010011,1000000000278064591368721,1000000000000000000000000
106388875125062525025010011,1000000000276757729512400,1000000000000000000000000
106638875125062525025010011,1000000000275460059138732,1000000000000000000000000
106888875125062525025010011,1000000000274171494254695,1000000000000000000000000
107138875125062525025010011,1000000000272891949870575,1000000000000000000000000
107388875125062525025010011,1000000000271621341985960,1000000000000000000000000
107638875125062525025010011,1000000000270359587575946,1000000000000000000000000
107888875125062525025010011,1000000000269106604577582,1000000000000000000000000
108138875125062525025010011,1000000000267862311876517,1000000000000000000000000
108388875125062525025010011,1000000000266626629293880,1000000000000000000000000
108638875125062525025010011,1000000000265399477573360,1000000000000000000000000
108888875125062525025010011,1000000000264180778368493,1000000000000000000000000
109138875125062525025010011,1000000000262970454230168,1000000000000000000000000
109388875125062525025010011,1000000000261768428594309,1000000000000000000000000
109638875125062525025010011,1000000000260574625769774,1000000000000000000000000
109888875125062525025010011,1000000000259388970926435,1000000000000000000000000
110138875125062525025010011,1000000000258211390083458,1000000000000000000000000
110388875125062525025010011,1000000000257041810097754,1000000000000000000000000
110638875125062525025010011,1000000000255880158652625,1000000000000000000000000
110888875125062525025010011,1000000000254726364246585,1000000000000000000000000
111138875125062525025010011,1000000000253580356182357,1000000000000000000000000
111388875125062525025010011,1000000000252442064556045,1000000000000000000000000
111638875125062525025010011,1000000000251311420246466,1000000000000000000000000
111888875125062525025010011,1000000000250188354904669,1000000000000000000000000
112138875125062525025010011,1000000000249072800943594,1000000000000000000000000
112388875125062525025010011,1000000000247964691527908,1000000000000000000000000
112638875125062525025010011,1000000000246863960563995,1000000000000000000000000
112888875125062525025010011,1000000000245770542690099,1000000000000000000000000
113138875125062525025010011,1000000000244684373266620,1000000000000000000000000
113388875125062525025010011,1000000000243605388366560,1000000000000000000000000
113638875125062525025010011,1000000000242533524766121,1000000000000000000000000
113888875125062525025010011,1000000000241468719935438,1000000000000000000000000
114138875125062525025010011,1000000000240410912029461,1000000000000000000000000
114388875125062525025010011,1000000000239360039878976,1000000000000000000000000
114638875125062525025010011,1000000000238316042981760,1000000000000000000000000
114888875125062525025010011,1000000000237278861493874,1000000000000000000000000
115138875125062525025010011,1000000000236248436221086,1000000000000000000000000
115388875125062525025010011,1000000000235224708610424,1000000000000000000000000
115638875125062525025010011,1000000000234207620741860,1000000000000000000000000
115888875125062525025010011,1000000000233197115320116,1000000000000000000000000
116138875125062525025010011,1000000000232193135666596,1000000000000000000000000
116388875125062525025010011,1000000000231195625711433,1000000000000000000000000
116638875125062525025010011,1000000000230204529985670,1000000000000000000000000
116888875125062525025010011,1000000000229219793613541,1000000000000000000000000
117138875125062525025010011,1000000000228241362304875,1000000000000000000000000
117388875125062525025010011,1000000000227269182347618,1000000000000000000000000
117638875125062525025010011,1000000000226303200600456,1000000000000000000000000
117888875125062525025010011,1000000000225343364485558,1000000000000000000000000
118138875125062525025010011,1000000000224389621981416,1000000000000000000000000
118388875125062525025010011,1000000000223441921615801,1000000000000000000000000
118638875125062525025010011,1000000000222500212458812,1000000000000000000000000
118888875125062525025010011,1000000000221564444116043,1000000000000000000000000
119138875125062525025010011,1000000000220634566721830,1000000000000000000000000
119388875125062525025010011,1000000000219710530932614,1000000000000000000000000
119638875125062525025010011,1000000000218792287920398,1000000000000000000000000
119888875125062525025010011,1000000000217879789366284,1000000000000000000000000
120138875125062525025010011,1000000000216972987454133,1000000000000000000000000
120388875125062525025010011,1000000000216071834864284,1000000000000000000000000
120638875125062525025010011,1000000000215176284767396,1000000000000000000000000
120888875125062525025010011,1000000000214286290818354,1000000000000000000000000
121138875125062525025010011,1000000000213401807150274,1000000000000000000000000
121388875125062525025010011,1000000000212522788368599,1000000000000000000000000
121638875125062525025010011,1000000000211649189545266,1000000000000000000000000
121888875125062525025010011,1000000000210780966212976,1000000000000000000000000
122138875125062525025010011,1000000000209918074359521,1000000000000000000000000
122388875125062525025010011,1000000000209060470422221,1000000000000000000000000
122638875125062525025010011,1000000000208208111282417,1000000000000000000000000
122888875125062525025010011,1000000000207360954260048,1000000000000000000000000
123138875125062525025010011,1000000000206518957108320,1000000000000000000000000
123388875125062525025010011,1000000000205682078008429,1000000000000000000000000
123638875125062525025010011,1000000000204850275564370,1000000000000000000000000
123888875125062525025010011,1000000000204023508797821,1000000000000000000000000
124138875125062525025010011,1000000000203201737143095,1000000000000000000000000
124388875125062525025010011,1000000000202384920442160,1000000000000000000000000
124638875125062525025010011,1000000000201573018939738,1000000000000000000000000
124888875125062525025010011,1000000000200765993278466,1000000000000000000000000
125138875125062525025010011,1000000000199963804494122,1000000000000000000000000
125388875125062525025010011,1000000000199166414010932,1000000000000000000000000
125638875125062525025010011,1000000000198373783636920,1000000000000000000000000
125888875125062525025010011,1000000000197585875559344,1000000000000000000000000
126138875125062525025010011,1000000000196802652340180,1000000000000000000000000
126388875125062525025010011,1000000000196024076911680,1000000000000000000000000
126638875125062525025010011,1000000000195250112571984,1000000000000000000000000
126888875125062525025010011,1000000000194480722980790,1000000000000000000000000
127138875125062525025010011,1000000000193715872155099,1000000000000000000000000
127388875125062525025010011,1000000000192955524464996,1000000000000000000000000
127638875125062525025010011,1000000000192199644629507,1000000000000000000000000
127888875125062525025010011,1000000000191448197712505,1000000000000000000000000
128138875125062525025010011,1000000000190701149118675,1000000000000000000000000
128388875125062525025010011,1000000000189958464589527,1000000000000000000000000
128638875125062525025010011,1000000000189220110199473,1000000000000000000000000
128888875125062525025010011,1000000000188486052351951,1000000000000000000000000
129138875125062525025010011,1000000000187756257775603,1000000000000000000000000
129388875125062525025010011,1000000000187030693520507,1000000000000000000000000
129638875125062525025010011,1000000000186309326954452,1000000000000000000000000
129888875125062525025010011,1000000000185592125759277,1000000000000000000000000
130138875125062525025010011,1000000000184879057927243,1000000000000000000000000
130388875125062525025010011,1000000000184170091757469,1000000000000000000000000
130638875125062525025010011,1000000000183465195852404,1000000000000000000000000
130888875125062525025010011,1000000000182764339114352,1000000000000000000000000
131138875125062525025010011,1000000000182067490742040,1000000000000000000000000
131388875125062525025010011,1000000000181374620227241,1000000000000000000000000
131638875125062525025010011,1000000000180685697351425,1000000000000000000000000
131888875125062525025010011,1000000000180000692182471,1000000000000000000000000
132138875125062525025010011,1000000000179319575071415,1000000000000000000000000
132388875125062525025010011,1000000000178642316649235,1000000000000000000000000
132638875125062525025010011,1000000000177968887823696,1000000000000000000000000
132888875125062525025010011,1000000000177299259776219,1000000000000000000000000
133138875125062525025010011,1000000000176633403958796,1000000000000000000000000
133388875125062525025010011,1000000000175971292090953,1000000000000000000000000
133638875125062525025010011,1000000000175312896156741,1000000000000000000000000
133888875125062525025010011,1000000000174658188401782,1000000000000000000000000
134138875125062525025010011,1000000000174007141330328,1000000000000000000000000
134388875125062525025010011,1000000000173359727702394,1000000000000000000000000
134638875125062525025010011,1000000000172715920530891,1000000000000000000000000
134888875125062525025010011,1000000000172075693078822,1000000000000000000000000
135138875125062525025010011,1000000000171439018856510,1000000000000000000000000
135388875125062525025010011,1000000000170805871618845,1000000000000000000000000
135638875125062525025010011,1000000000170176225362594,1000000000000000000000000
135888875125062525025010011,1000000000169550054323720,1000000000000000000000000
136138875125062525025010011,1000000000168927332974752,1000000000000000000000000
136388875125062525025010011,1000000000168308036022183,1000000000000000000000000
136638875125062525025010011,1000000000167692138403898,1000000000000000000000000
136888875125062525025010011,1000000000167079615286641,1000000000000000000000000
137138875125062525025010011,1000000000166470442063514,1000000000000000000000000
137388875125062525025010011,1000000000165864594351501,1000000000000000000000000
137638875125062525025010011,1000000000165262047989029,1000000000000000000000000
137888875125062525025010011,1000000000164662779033564,1000000000000000000000000
138138875125062525025010011,1000000000164066763759225,1000000000000000000000000
138388875125062525025010011,1000000000163473978654440,1000000000000000000000000
138638875125062525025010011,1000000000162884400419630,1000000000000000000000000
138888875125062525025010011,1000000000162298005964911,1000000000000000000000000
141388875125062525025010011,10000000001591412695678806,10000000000000000000000000
143888875125062525025010011,10000000001536111674498438,10000000000000000000000000
146388875125062525025010011,10000000001483643961120768,10000000000000000000000000
148888875125062525025010011,10000000001433819255540148,10000000000000000000000000
151388875125062525025010011,10000000001386462970856349,10000000000000000000000000
153888875125062525025010011,10000000001341414701647200,10000000000000000000000000
156388875125062525025010011,10000000001298526863733915,10000000000000000000000000
158888875125062525025010011,10000000001257663483764836,10000000000000000000000000
161388875125062525025010011,10000000001218699120051182,10000000000000000000000000
163888875125062525025010011,10000000001181517898637356,10000000000000000000000000
166388875125062525025010011,10000000001146012650754372,10000000000000000000000000
168888875125062525025010011,10000000001112084139650326,10000000000000000000000000
171388875125062525025010011,10000000001079640366368021,10000000000000000000000000
173888875125062525025010011,10000000001048595945389432,10000000000000000000000000
176388875125062525025010011,10000000001018871542224995,10000000000000000000000000
